"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
99.2,1.125,1.2544563421202486,0,6,0.0,2.0,1.0,6,0,2,2,1,0,0,0,0,4,0,0,0,1,2,1,2,1,0,1,0,1,2,2,3,3,4,1,0,1,0,0,1,0,1,1,2,4,0,2,1,2,1,1,0,0,1,0,1,0,1,1,1,1,1,0
99.3,1.1071428571428572,1.2631956559876709,0,6,0.0,1.0,1.0,6,0,3,3,2,0,0,0,1,3,0,0,1,1,3,1,1,2,1,1,1,0,1,1,2,3,5,1,0,1,0,0,1,0,1,0,1,3,1,2,0,1,1,1,0,1,1,0,0,0,0,1,0,1,2,0
99.4,1.0,1.1649647450214351,0,6,0.0,1.0,1.0,6,0,2,3,1,0,0,0,1,3,0,0,1,1,3,1,1,2,1,1,1,0,1,1,2,2,4,1,0,0,0,0,1,0,1,0,0,3,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,2,0
99.5,0.8392857142857143,1.1768114564711003,0,6,0.0,1.0,0.5,6,0,2,3,1,0,0,0,1,3,0,0,1,1,3,1,1,2,1,0,1,0,1,0,1,2,4,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0
99.6,0.9642857142857143,1.3223934701124014,0,6,0.0,1.0,1.0,6,0,3,4,1,0,0,0,1,4,0,0,1,1,4,1,1,2,1,0,1,0,1,0,1,2,4,1,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,3,0
99.7,1.2321428571428572,1.4014160113023875,0,6,0.0,2.0,1.0,6,0,4,5,1,0,0,0,1,3,1,0,1,2,4,2,1,1,3,0,2,1,1,1,2,2,4,2,0,1,0,1,1,0,1,1,0,2,0,1,0,0,0,1,0,2,0,0,1,1,1,0,0,1,4,0
99.8,1.2321428571428572,1.4391350506041993,0,6,0.0,2.0,1.0,6,0,3,4,1,0,0,0,1,3,1,0,1,0,4,1,2,2,3,0,3,1,1,0,1,1,4,4,0,2,1,2,2,0,1,0,0,3,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,4,1
99.9,1.1785714285714286,1.4155657987576009,0,6,0.0,2.0,1.0,6,0,3,4,1,0,0,0,1,1,2,0,2,0,4,1,1,3,3,0,3,2,1,0,1,0,4,3,0,1,2,1,1,0,1,0,0,3,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,4,1
100.0,1.3392857142857142,1.4426759079953486,0,5,0.0,2.0,1.0,5,0,3,4,1,0,0,0,1,1,3,0,2,0,4,1,1,3,4,0,4,2,1,1,2,0,3,4,0,2,2,2,1,1,1,1,0,2,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,1,5,1
100.1,1.1428571428571428,1.3286482312670198,0,5,0.0,2.0,1.0,5,0,2,4,0,0,0,0,1,1,3,0,2,0,3,1,1,3,3,0,3,2,1,0,1,0,3,4,0,2,2,2,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,1,1,1,0,0,0,4,1
100.2,1.2857142857142858,1.3978846993414942,0,5,0.0,2.0,1.0,5,0,2,4,0,0,0,0,0,2,3,0,1,0,3,1,2,3,2,0,2,4,1,3,2,0,3,4,0,2,2,2,1,0,0,1,0,4,0,1,0,0,0,1,1,1,0,1,3,0,2,0,0,0,3,0
100.3,1.5892857142857142,1.5210051389305232,0,5,0.0,2.25,1.0,5,1,3,4,1,1,0,0,0,2,3,0,0,1,3,1,2,3,2,0,2,5,1,5,3,0,3,4,0,2,2,2,1,1,1,2,0,5,0,1,0,0,0,2,2,1,1,2,4,0,2,0,0,0,3,0
100.4,1.6964285714285714,1.580231028059131,0,6,0.0,2.25,1.0,6,1,4,4,1,0,0,0,0,2,3,0,0,1,3,1,2,3,2,0,2,5,1,5,3,0,3,4,1,2,2,2,1,1,1,2,0,5,0,1,0,0,1,2,2,2,1,2,4,0,2,0,0,0,4,1
100.5,1.6071428571428572,1.5198516307823722,0,6,0.0,2.25,1.0,4,2,4,4,2,0,0,0,0,2,2,0,0,1,3,1,2,3,1,0,2,4,0,6,3,0,3,4,0,2,2,2,1,2,1,3,0,5,0,1,0,0,1,2,2,2,1,1,3,0,1,0,0,0,4,1
100.6,1.5714285714285714,1.5795245991068558,0,6,0.0,2.0,1.0,4,2,6,4,4,0,0,0,0,1,1,0,0,1,4,1,1,3,1,0,2,4,0,5,2,1,2,3,0,1,1,1,3,1,1,2,0,4,0,1,0,0,1,2,2,2,2,1,4,0,1,0,0,0,5,1
100.7,1.6428571428571428,1.585971665083894,0,6,0.0,2.0,1.0,3,1,6,3,3,0,0,0,0,1,1,0,0,1,4,0,2,4,1,0,2,4,0,5,2,2,2,3,1,1,2,1,2,1,1,2,0,4,0,1,0,0,1,2,2,2,4,2,6,0,1,0,1,1,4,0
100.8,1.3035714285714286,1.3485394593668321,0,5,0.0,2.0,1.0,3,1,5,3,3,0,0,0,0,1,1,1,0,1,3,1,0,1,0,0,0,3,2,5,2,2,0,2,0,1,1,1,1,1,0,2,0,3,0,1,0,0,1,2,2,1,3,2,5,0,1,0,1,1,3,0
100.9,1.25,1.2428366172360941,0,5,0.0,2.0,1.0,2,0,4,2,3,0,0,0,0,0,1,1,0,1,2,1,1,2,0,0,1,3,1,5,2,2,0,1,0,1,0,1,2,1,0,2,0,3,0,1,1,0,1,3,2,1,3,2,5,0,1,1,1,1,2,0
101.0,1.125,1.3766224194434311,0,6,0.0,2.0,1.0,1,1,4,1,4,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,1,4,1,6,2,2,0,0,0,0,0,0,2,1,1,2,1,3,0,0,1,0,0,2,2,0,3,2,5,0,1,0,1,1,1,0
101.1,1.2321428571428572,1.546783199193126,0,6,0.0,2.0,1.0,2,0,5,2,4,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,1,4,1,6,2,2,0,0,0,0,0,0,2,1,0,2,1,3,0,0,1,0,0,2,2,0,3,2,6,0,2,0,1,3,1,0
101.2,1.4464285714285714,1.6137759941155627,0,8,0.0,2.0,1.0,3,0,4,3,3,0,0,0,0,0,1,1,0,1,2,2,1,2,0,1,1,4,1,6,2,4,1,1,0,0,1,1,2,1,0,2,2,3,0,0,1,0,0,2,2,0,4,2,8,0,2,0,1,2,1,0
101.3,1.5892857142857142,1.6450877713697232,0,8,0.0,2.0,1.0,4,1,4,3,3,0,1,0,0,0,0,0,1,1,2,2,1,2,0,3,2,4,1,6,2,4,2,0,0,0,0,0,2,1,0,3,2,3,0,0,2,0,0,2,2,0,3,2,8,1,2,1,3,2,1,0
101.4,1.5714285714285714,1.7612611437054218,0,9,0.0,2.0,1.0,3,1,5,2,4,1,1,0,0,0,0,0,1,2,3,1,0,1,0,3,1,4,0,6,2,4,2,0,0,0,0,0,1,1,0,3,2,3,0,0,2,0,0,2,2,0,3,2,9,1,2,1,3,2,2,0
101.5,1.7321428571428572,1.8563700315070677,0,10,0.0,2.25,1.5,3,1,5,2,4,1,1,0,0,0,0,1,2,2,3,1,0,1,1,3,2,4,0,6,2,4,2,0,0,0,0,0,1,1,0,3,2,3,0,0,2,0,0,2,2,0,4,2,10,2,4,1,3,2,2,0
101.6,1.9642857142857142,2.0174620346426573,0,10,0.0,3.0,1.0,3,1,6,2,5,1,1,1,0,1,0,1,2,2,4,1,0,1,1,3,2,4,0,7,3,5,2,1,0,0,0,0,2,1,0,4,2,3,0,1,1,0,0,3,2,0,4,2,10,0,4,1,4,3,3,0
101.7,1.8214285714285714,2.1053260933127853,0,11,0.0,3.0,1.0,2,1,4,1,3,1,1,0,0,0,0,1,3,2,2,1,0,0,1,4,3,5,0,7,3,5,2,0,0,0,0,0,1,1,0,3,2,4,0,0,1,0,1,3,1,1,4,2,11,0,5,1,4,4,1,0
101.8,1.8214285714285714,1.9466742964159496,0,10,0.0,3.0,1.0,4,1,3,3,2,1,1,0,0,2,0,1,3,2,2,1,0,0,1,4,3,4,0,6,3,6,2,0,0,0,0,0,0,1,0,3,2,3,0,0,1,0,1,4,1,1,4,2,10,1,4,1,4,3,1,0
101.9,1.7321428571428572,1.8944568711730265,0,10,0.0,3.0,1.0,4,1,3,3,2,1,1,0,0,2,0,1,3,2,2,1,0,0,1,4,3,3,0,4,2,6,3,0,0,0,0,0,0,0,0,3,2,2,0,0,2,0,1,3,0,1,4,2,10,1,4,1,5,3,1,0
102.0,1.4821428571428572,1.6902141815733993,0,9,0.0,2.0,1.0,4,1,1,3,1,1,1,0,0,2,0,1,3,1,1,1,0,0,1,3,3,3,0,4,2,6,2,0,0,1,0,0,0,0,0,2,2,2,0,0,1,0,1,3,0,1,3,1,9,1,4,1,3,2,1,0
102.1,1.4464285714285714,1.5226814090509504,0,7,0.0,2.0,1.0,5,1,1,3,1,1,2,0,0,2,0,1,3,1,1,1,1,0,1,4,3,1,1,2,3,6,2,0,0,1,0,0,1,0,0,2,2,0,0,0,1,0,1,3,0,1,3,1,7,1,3,1,3,2,1,0
102.2,1.2678571428571428,1.5525448167970111,0,7,0.0,2.0,1.0,5,1,0,3,0,1,2,0,0,2,0,0,2,1,0,1,1,0,0,4,2,0,2,1,4,6,2,1,1,0,0,0,0,0,1,2,1,0,0,0,1,0,1,3,0,1,2,1,7,1,2,1,3,2,0,0
102.3,1.4285714285714286,1.8405855323893039,0,9,0.0,2.0,1.0,6,1,1,5,0,1,2,0,0,4,0,0,1,2,0,1,1,1,1,3,2,0,2,1,4,6,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3,0,1,4,2,9,1,3,1,2,2,0,0
102.4,1.2857142857142858,1.7799908277681584,0,9,0.0,2.0,1.0,4,0,1,4,0,1,1,0,0,3,0,0,1,2,0,1,0,1,1,2,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,1,4,2,9,1,3,1,1,2,0,0
102.5,1.1428571428571428,1.5518257844571739,0,8,0.0,2.0,1.0,4,0,1,4,0,1,1,0,0,3,0,0,1,2,0,1,0,1,1,2,2,0,2,1,4,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,0,1,3,2,8,1,2,1,0,1,0,0
102.6,1.1071428571428572,1.5887840299668017,0,8,0.0,2.0,0.0,4,0,1,4,0,1,1,0,0,4,0,0,0,2,0,2,0,3,1,2,2,0,2,1,3,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,2,8,1,2,0,0,1,0,0
102.7,1.3928571428571428,1.6440213266405577,0,8,0.0,2.0,1.0,5,1,1,5,1,1,1,0,0,4,0,0,0,2,0,3,0,3,1,2,2,0,2,1,3,5,2,3,0,2,0,3,1,0,0,1,1,0,0,0,1,1,0,2,1,0,3,2,8,1,2,0,0,1,0,0
102.8,1.6607142857142858,1.5385148882037152,0,8,0.75,2.25,1.0,5,2,2,3,1,1,2,0,0,3,0,0,0,3,1,3,0,3,1,2,2,1,2,2,3,5,4,3,0,2,1,3,1,1,0,2,3,2,0,0,1,1,0,2,1,1,3,2,8,1,2,0,0,1,0,1
102.9,1.5714285714285714,1.4621063921756228,0,7,0.0,2.25,1.0,4,2,1,4,1,1,2,0,0,3,0,0,0,3,0,3,0,4,1,2,2,2,2,3,3,4,3,3,0,2,2,3,1,1,0,2,2,3,0,0,1,1,0,2,1,0,2,1,7,1,2,0,0,1,0,0
103.0,1.9642857142857142,1.5232048651525798,0,7,1.0,3.0,2.0,4,2,3,4,2,1,2,0,0,3,0,0,0,5,4,4,0,5,1,3,3,2,3,3,3,3,3,3,0,2,2,3,2,1,0,2,2,3,0,1,1,1,0,1,1,0,2,1,7,2,2,0,2,3,2,1
103.1,1.8214285714285714,1.4155657987576009,0,7,1.0,3.0,2.0,4,2,3,4,2,1,2,0,0,3,0,0,0,4,3,4,0,4,1,3,2,2,2,3,2,3,3,3,0,2,2,3,2,1,1,2,2,3,1,1,1,1,0,1,1,0,1,1,7,0,1,0,2,2,3,1
103.2,1.8035714285714286,1.5517230383528828,0,7,0.0,3.0,2.0,4,2,4,4,2,1,2,0,0,3,0,0,0,4,4,4,0,4,1,3,2,2,2,4,2,3,3,3,0,2,2,3,2,0,1,1,2,3,0,1,0,0,0,0,0,0,2,1,7,1,2,0,2,2,3,1
103.3,1.8571428571428572,1.5746719775034717,0,7,0.0,3.0,2.0,3,2,4,4,2,1,2,0,0,3,0,0,0,4,4,4,0,4,1,3,2,2,1,4,1,3,3,4,1,3,3,4,2,0,2,1,2,3,0,1,0,0,0,0,0,0,2,1,7,1,2,0,2,2,3,1
103.4,1.9464285714285714,1.6735296623042704,0,8,1.0,3.0,2.0,3,1,4,4,1,1,1,0,0,3,0,0,0,4,4,4,0,4,1,2,2,3,1,6,2,3,3,4,1,3,3,4,1,0,2,2,2,3,0,1,1,0,0,1,1,0,2,1,8,1,2,0,3,2,3,1
103.5,2.1428571428571428,1.8461211404742979,0,8,1.0,3.0,2.0,3,1,4,4,1,1,1,0,0,3,0,0,0,5,5,4,0,4,2,2,2,4,1,8,4,3,2,4,1,3,2,5,1,3,2,5,2,2,0,1,1,0,1,3,1,0,2,1,7,0,1,0,3,1,3,1
103.6,2.1071428571428572,1.7594497052505151,0,7,1.0,3.0,2.0,3,2,4,4,2,1,1,0,0,3,0,0,0,5,5,4,0,4,2,2,2,4,1,7,3,3,2,5,1,3,2,5,2,1,1,4,2,2,0,1,1,0,0,2,2,1,2,1,7,0,1,0,3,1,3,1
103.7,1.8928571428571428,1.7594497052505147,0,8,1.0,2.25,1.0,0,1,4,3,2,2,0,0,1,3,0,1,1,7,6,2,2,5,1,1,2,5,0,8,3,1,0,3,1,2,2,3,2,1,2,2,2,1,0,1,1,0,0,2,1,1,2,1,5,1,1,0,3,1,3,1
103.8,1.6607142857142858,1.5151235889510528,0,7,1.0,2.0,1.0,0,1,4,3,2,1,0,0,1,2,0,1,1,5,6,1,2,4,1,1,2,4,0,7,3,1,0,2,0,1,1,2,2,1,1,2,2,1,0,1,1,0,0,2,1,1,2,1,4,1,2,1,4,1,2,1
103.9,1.6428571428571428,1.5746719775034717,0,7,1.0,2.0,1.0,1,1,5,4,2,1,0,0,1,2,0,1,1,4,7,1,2,4,1,1,2,3,1,7,4,0,0,2,0,1,1,2,2,1,1,2,1,1,0,1,0,0,0,3,1,1,2,1,3,1,2,0,2,1,3,1
104.0,1.5357142857142858,1.4995747696583588,0,7,0.75,2.0,1.0,0,1,5,3,2,1,0,0,1,2,1,2,1,4,7,1,2,4,1,1,2,3,0,6,3,0,0,2,1,1,1,3,2,1,2,2,0,1,0,1,0,0,0,3,1,0,1,0,2,1,2,0,2,1,2,1
104.1,1.375,1.5066815475455606,0,7,0.0,2.0,1.0,0,1,4,1,3,2,0,0,0,1,0,0,0,4,7,1,2,3,1,1,1,3,0,6,3,0,0,1,1,0,1,1,2,1,3,2,0,1,0,2,0,0,0,3,1,1,1,0,1,1,3,0,2,1,3,1
104.2,1.375,1.4706958994202126,0,7,0.0,2.0,1.0,1,0,4,2,2,2,0,1,0,2,0,0,0,4,7,1,2,3,1,1,1,3,1,6,3,1,1,0,1,0,1,0,1,0,3,1,0,2,0,1,0,0,0,3,1,0,1,0,2,1,3,1,1,2,2,1
104.3,1.1964285714285714,1.3150182353046187,0,6,0.0,2.0,1.0,1,0,2,2,0,2,0,1,0,2,0,0,0,4,5,1,2,3,1,1,1,3,1,6,3,1,1,0,1,0,1,0,0,0,2,1,0,2,0,1,0,0,0,3,1,0,1,0,2,1,3,0,1,2,1,1
104.4,1.125,1.3237190573747675,0,6,0.0,2.0,1.0,1,0,2,1,1,2,0,1,0,2,0,0,0,3,5,0,2,3,2,1,2,3,1,6,3,1,1,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,3,1,0,1,0,3,1,3,0,0,1,1,0
104.5,1.1964285714285714,1.2736287143594147,0,5,0.0,2.0,1.0,2,0,2,2,1,2,0,1,0,2,0,0,0,3,5,0,2,3,2,1,2,2,1,5,3,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,4,1,0,2,0,3,1,3,0,1,1,1,0
104.6,1.0,1.3627702877384937,0,6,0.0,1.25,0.5,0,0,3,0,1,2,0,0,0,1,0,0,0,3,6,0,2,3,2,1,2,2,0,5,3,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,1,0,1,0,2,1,3,0,0,1,1,0
104.7,0.8392857142857143,1.3333200467025066,0,7,0.0,1.0,0.0,1,1,3,0,1,1,0,0,0,1,0,0,0,2,7,0,0,1,2,1,2,2,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,1,1,1,0,2,0,0,0,2,0
104.8,0.625,1.1427176254125826,0,5,0.0,1.0,0.0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,5,0,0,1,2,1,2,2,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,1,0,1,0,0,0,1,0
104.9,0.7678571428571429,1.2246146832571374,0,6,0.0,1.0,0.0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,6,0,0,1,3,1,3,2,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,1,0,1,0,1,0,2,0,0,0,2,0
105.0,0.75,1.1989578808281798,0,6,0.0,1.0,0.0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,6,0,0,0,3,0,2,2,0,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,3,1,1,1,0,1,0,2,0,0,0,2,0
105.1,0.6428571428571429,1.0594569267279514,0,6,0.0,1.0,0.0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,6,0,1,1,3,0,2,1,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,2,0,0,0,2,0
105.2,0.625,1.0948336468549522,0,5,0.0,1.0,0.0,0,0,2,0,1,0,0,0,0,1,1,0,1,0,5,0,1,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,2,0,4,0,0,0,4,1
105.3,0.6428571428571429,1.0926470386270248,0,5,0.0,1.0,0.0,0,0,2,1,1,0,0,0,0,1,0,0,1,0,5,0,1,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,2,0,4,0,0,0,4,1
105.4,0.7142857142857143,1.0973065354098008,0,5,0.0,1.0,0.0,1,0,2,2,1,0,0,0,0,1,0,0,1,0,5,0,1,1,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,2,1,4,0,0,0,4,1
105.5,0.9107142857142857,1.1843742427707453,0,5,0.0,1.0,1.0,2,0,3,3,2,0,0,0,0,0,1,0,1,0,5,1,0,1,2,0,2,0,1,1,2,1,0,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1,0,1,0,0,2,0,2,1,3,0,0,0,5,1
105.6,0.6785714285714286,0.96560755961398392,0,4,0.0,1.0,0.0,2,1,2,3,1,0,1,0,0,0,1,0,0,0,4,1,0,1,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2,1,2,0,0,0,4,1
105.7,0.7321428571428571,1.1258500190105798,0,5,0.0,1.0,0.0,2,0,3,4,1,0,0,1,0,1,1,0,0,2,5,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,2,2,0,0,0,4,1
105.8,0.7142857142857143,1.0473484499010841,0,4,0.0,1.0,0.0,2,0,3,4,2,0,0,1,0,1,1,0,0,1,4,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,1,2,0,0,0,4,1
105.9,0.5892857142857143,0.86141050679945252,0,4,0.0,1.0,0.0,2,0,2,4,1,0,0,1,0,1,1,0,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,1,2,0,0,0,3,1
106.0,0.625,0.81421522251271417,0,4,0.0,1.0,0.0,2,0,1,4,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,2,1,2,0,0,0,3,1
106.1,0.8214285714285714,0.8682318415102297,0,4,0.0,1.0,1.0,2,0,1,4,0,0,0,1,0,1,2,0,0,1,1,1,0,1,0,2,0,1,1,2,1,1,0,1,0,0,1,2,0,1,0,2,0,0,0,1,0,1,1,1,0,1,0,0,2,1,2,1,1,0,3,1
106.2,0.6428571428571429,0.81127262082861029,0,4,0.0,1.0,0.0,2,0,1,4,0,0,0,1,0,1,2,0,0,1,0,1,0,1,0,1,0,1,1,2,1,1,0,1,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,1
106.3,0.9107142857142857,1.0398623829671907,0,5,0.0,2.0,1.0,2,0,1,5,0,0,0,2,2,3,2,0,1,2,0,1,1,0,0,2,1,2,1,3,1,1,0,2,0,0,2,2,1,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0
106.4,1.0,0.92582009977255142,0,4,0.0,1.0,1.0,1,0,1,4,0,0,0,2,2,3,2,0,1,3,0,1,1,0,0,2,1,1,1,3,1,1,1,2,0,0,1,2,1,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,2,1,2,1,1,1,1,1
106.5,0.9464285714285714,1.12471651757141,0,5,0.0,1.0,1.0,1,0,1,4,0,0,0,2,2,3,2,0,1,3,0,1,1,0,0,1,1,1,1,5,2,1,1,2,0,0,1,1,1,1,0,4,1,1,0,1,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0
106.6,0.9642857142857143,1.1333308323301736,0,5,0.0,1.0,1.0,0,0,1,3,0,0,0,2,2,3,1,0,1,3,0,0,1,0,0,1,1,1,0,5,1,2,2,2,1,0,1,1,1,1,0,5,1,1,0,2,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0
106.7,0.9285714285714286,1.1473127431577868,0,5,0.0,1.0,1.0,0,0,1,3,0,0,0,2,2,3,0,0,1,3,0,0,1,0,0,1,1,1,0,5,1,2,2,1,1,0,0,0,1,1,0,5,1,1,0,2,0,0,0,1,1,1,1,0,1,1,2,1,0,1,0,0
106.8,0.9642857142857143,1.1489791387246724,0,5,0.0,1.0,1.0,0,0,1,3,0,0,0,2,2,3,0,0,1,3,0,0,1,0,0,1,1,1,0,5,1,2,2,1,1,0,0,0,1,1,0,5,1,1,0,2,0,0,0,1,1,2,1,0,1,1,2,1,0,1,0,1
106.9,0.8214285714285714,1.0195787445443001,0,4,0.0,1.0,1.0,1,0,0,3,0,0,0,1,0,2,1,0,0,2,0,1,1,0,0,0,0,1,0,4,1,3,2,1,1,0,0,0,1,0,0,4,1,1,0,1,0,0,0,2,1,2,1,0,1,2,2,0,0,1,0,1
107.0,0.8214285714285714,1.1511972472347292,0,5,0.0,1.0,0.5,2,0,0,3,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,5,2,3,2,0,1,0,0,0,1,0,0,5,1,1,0,1,0,0,0,3,1,2,1,0,1,1,1,0,0,1,0,1
107.1,0.8035714285714286,0.98958221446410055,0,4,0.0,1.0,1.0,2,0,0,3,1,0,0,1,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,3,1,4,3,0,1,0,0,0,1,0,0,3,1,2,0,1,0,0,0,2,1,2,1,0,1,1,1,0,0,1,1,1
107.2,1.0,1.0177004891982149,0,4,0.0,1.0,1.0,2,1,1,3,3,0,1,1,0,1,1,0,0,1,2,1,0,0,0,2,1,0,0,4,2,3,2,0,2,0,0,0,1,0,1,4,1,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,1,2,1
107.3,1.0,1.1649647450214351,0,5,0.0,1.25,1.0,2,1,3,1,5,0,1,0,0,0,1,0,0,1,4,1,0,0,0,2,1,0,0,3,1,3,2,0,2,0,0,0,2,0,1,3,1,1,0,0,0,0,1,2,1,0,2,1,1,1,1,1,0,0,3,0
107.4,1.0357142857142858,1.0516022760239612,0,4,0.0,2.0,1.0,2,2,2,1,4,0,2,0,0,0,1,0,0,1,3,1,0,1,1,2,2,0,0,3,1,3,2,0,2,0,0,0,1,0,1,3,1,1,0,0,0,0,1,2,1,0,3,1,1,1,2,1,0,0,2,0
107.5,1.25,1.153411090139653,0,4,0.0,2.0,1.0,2,2,2,1,4,0,2,0,1,0,1,0,1,1,3,1,0,1,3,2,4,0,0,2,1,3,2,0,2,0,0,0,1,0,1,3,0,1,0,0,0,0,2,2,1,2,3,2,1,1,3,2,1,0,3,0
107.6,1.2142857142857142,1.2777531299998801,0,5,0.0,2.0,1.0,2,2,2,1,4,0,2,0,1,0,1,0,1,1,3,1,0,1,3,2,4,0,0,0,0,3,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,2,1,0,3,5,2,3,1,3,2,1,0,3,0
107.7,1.2678571428571428,1.2462955311724453,0,5,0.0,2.0,1.0,1,2,2,1,3,0,2,0,1,0,1,0,1,1,3,1,1,2,3,1,4,0,0,1,1,3,2,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,2,2,1,4,5,2,2,1,3,3,1,0,3,0
107.8,1.2142857142857142,1.3720980508784679,0,5,0.0,2.0,1.0,0,2,2,0,3,0,2,0,1,0,0,0,1,1,3,0,1,3,3,2,5,0,0,1,1,2,2,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,2,1,1,4,5,2,2,0,3,4,1,0,3,0
107.9,1.3928571428571428,1.4476405856793744,0,6,0.0,2.0,1.0,1,1,2,1,3,1,2,0,1,0,0,0,1,1,3,0,1,4,3,2,6,0,0,1,1,2,3,0,1,0,1,0,0,0,1,1,1,2,0,0,1,0,2,1,1,4,5,2,3,0,4,4,1,0,3,0
108.0,1.4285714285714286,1.5219482680473226,0,6,0.0,2.0,1.0,1,1,2,1,3,1,2,0,1,0,0,0,1,1,3,1,1,3,3,2,6,0,0,1,1,3,2,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,3,2,1,5,5,2,3,2,4,4,0,0,4,0
108.1,1.5357142857142858,1.5807354268807663,0,7,0.0,2.0,1.0,2,1,2,2,3,1,2,0,1,0,0,1,2,1,2,1,1,3,4,2,7,1,1,2,1,4,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,3,2,1,5,4,1,4,1,5,4,0,0,3,0
